timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,type,source,city,dew,h,p,pm25,t,w,pollutant,min,max,r
2026-05-18 15:00:00,3.0,409.56,0.0,12.29,82.52,4.67,40.96,87.07,38.38,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 16:00:00,3.0,450.7,0.0,13.64,72.17,4.64,40.21,85.96,41.97,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 17:00:00,3.0,466.87,0.0,13.93,66.85,4.5,39.24,84.7,42.56,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 18:00:00,3.0,454.14,0.0,13.39,64.34,4.13,37.55,82.97,41.17,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 19:00:00,3.0,398.17,0.0,11.34,64.67,3.45,34.62,81.11,37.09,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 20:00:00,3.0,350.93,0.0,9.55,65.32,2.94,32.65,80.19,34.81,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 21:00:00,3.0,300.13,0.0,7.49,68.94,2.55,31.1,81.7,31.59,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-05-18 22:00:00,3.0,236.62,0.0,5.12,77.47,2.21,29.34,86.4,25.66,forecast,OpenWeather,Lahore,,,,,,,,,,
2026-02-14 00:00:00,108.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,68.0,138.0,
2026-02-14 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0,
2026-02-14 00:00:00,35.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,46.0,
2026-02-15 00:00:00,24.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,18.0,28.0,
2026-02-15 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0,
2026-02-15 00:00:00,78.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,59.0,89.0,
2026-02-16 00:00:00,27.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,43.0,
2026-02-16 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0,
2026-02-16 00:00:00,87.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,68.0,129.0,
2026-02-16 17:00:00,154.0,,,,,,,,,current,AQICN,Islamabad,1.5,48.6,797.2,154.0,12.0,2.0,,,,0.7
2026-02-17 00:00:00,132.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,89.0,157.0,
2026-02-17 00:00:00,47.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,28.0,57.0,
2026-02-17 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0,
2026-02-18 00:00:00,34.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,46.0,
2026-02-18 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0,
2026-02-18 00:00:00,105.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,68.0,138.0,
2026-02-19 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,5.0,
2026-02-19 00:00:00,23.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,28.0,
2026-02-19 00:00:00,74.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,64.0,89.0,
2026-02-20 00:00:00,72.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,64.0,88.0,
2026-02-20 00:00:00,1.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,5.0,
2026-02-20 00:00:00,25.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,28.0,
2026-02-21 00:00:00,0.0,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,0.0,
2026-02-21 00:00:00,77.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,68.0,85.0,
2026-02-21 00:00:00,25.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,19.0,28.0,
2026-02-22 00:00:00,42.0,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,27.0,46.0,
2026-02-22 00:00:00,126.0,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,68.0,138.0,
2026-05-10 00:00:00,5.0,675.85,0.0,12.39,85.66,4.36,81.74,119.13,98.42,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 01:00:00,5.0,718.29,0.01,13.59,73.11,3.59,84.32,120.62,89.28,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 02:00:00,5.0,778.99,0.65,15.11,62.89,3.17,85.7,122.01,80.06,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 03:00:00,5.0,850.23,2.32,15.68,65.36,3.06,87.29,124.17,71.7,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 04:00:00,5.0,759.14,1.95,11.69,109.66,3.87,84.53,121.73,48.4,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 05:00:00,5.0,684.12,0.93,7.65,147.25,4.68,82.77,118.61,37.69,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 06:00:00,5.0,616.47,0.4,4.26,179.61,5.67,84.75,119.57,31.77,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 07:00:00,5.0,389.45,0.12,1.33,181.68,6.2,66.42,99.46,19.36,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 08:00:00,4.0,336.53,0.09,0.97,174.51,5.0,61.13,93.36,16.65,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 09:00:00,4.0,323.46,0.09,0.98,172.19,4.62,60.4,92.26,16.03,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 10:00:00,4.0,320.88,0.03,1.23,171.02,4.55,60.3,91.3,16.1,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 11:00:00,4.0,319.18,0.02,1.42,169.16,4.42,59.74,89.08,16.2,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 12:00:00,4.0,321.42,0.01,1.65,168.43,4.37,59.43,87.24,16.3,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 13:00:00,4.0,375.26,0.0,5.35,156.31,4.49,61.2,88.19,21.73,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 14:00:00,4.0,465.56,0.0,10.45,142.64,4.86,64.75,92.32,33.7,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 15:00:00,4.0,542.06,0.0,13.79,134.06,5.24,68.43,97.3,46.26,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 16:00:00,4.0,584.17,0.0,14.88,124.75,5.5,71.94,100.83,55.29,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 17:00:00,5.0,617.37,0.0,14.74,116.65,5.61,75.54,103.92,59.03,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 18:00:00,5.0,637.21,0.0,14.19,107.51,5.36,77.76,104.49,55.19,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 19:00:00,4.0,638.04,0.0,13.36,96.32,4.49,73.07,96.98,45.4,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 20:00:00,4.0,662.73,0.0,14.01,81.54,3.53,71.02,93.54,42.38,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 21:00:00,4.0,688.23,0.0,14.42,69.67,2.83,71.87,94.48,42.31,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 22:00:00,4.0,698.91,0.0,14.47,61.13,2.46,73.42,96.82,44.83,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-10 23:00:00,5.0,709.67,0.0,14.32,55.54,2.16,75.01,99.62,46.51,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 00:00:00,5.0,716.03,0.0,14.13,51.39,1.91,75.99,101.89,48.12,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 01:00:00,4.0,635.96,0.01,12.22,59.46,1.9,67.98,95.47,48.73,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 02:00:00,4.0,650.05,0.36,13.32,58.41,2.21,66.32,94.76,44.24,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 03:00:00,4.0,662.02,1.29,14.01,64.83,2.88,63.27,91.63,36.76,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 04:00:00,3.0,390.81,0.33,5.58,122.6,4.64,45.33,69.97,16.17,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 05:00:00,3.0,361.83,0.24,4.31,133.79,4.7,42.06,61.93,13.6,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 06:00:00,4.0,352.29,0.19,3.54,141.34,4.93,40.18,55.8,11.94,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 07:00:00,4.0,329.51,0.12,2.36,150.3,4.44,40.59,54.05,10.41,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 08:00:00,4.0,317.49,0.09,2.01,151.89,4.16,40.96,53.99,9.91,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 09:00:00,4.0,312.87,0.08,2.01,150.38,4.1,40.23,52.65,9.72,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 10:00:00,4.0,312.99,0.1,2.08,151.06,3.97,39.55,52.27,9.92,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 11:00:00,4.0,316.61,0.12,2.34,150.04,4.05,39.56,52.74,10.42,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 12:00:00,4.0,324.69,0.13,2.93,148.97,4.11,39.79,53.22,10.87,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 13:00:00,3.0,394.45,0.13,8.15,132.77,3.84,40.71,54.41,15.47,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 14:00:00,3.0,499.14,0.02,14.76,109.27,3.47,42.25,57.13,22.23,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 15:00:00,3.0,575.41,0.0,17.97,93.82,3.21,43.91,60.9,27.91,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 16:00:00,4.444,619.36,0.0,18.99,83.03,2.91,0.0,0.0,32.51,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 17:00:00,3.0,649.81,0.0,18.87,74.75,2.52,46.32,66.91,34.17,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 18:00:00,4.444,666.13,0.0,18.54,69.32,2.16,0.0,0.0,34.27,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 19:00:00,3.0,632.4,0.0,15.95,71.78,2.36,44.7,64.92,30.34,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 20:00:00,3.0,617.97,0.0,14.21,69.95,2.51,43.56,62.1,28.23,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 21:00:00,3.0,598.21,0.0,12.18,72.39,3.02,43.18,60.55,27.41,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 22:00:00,4.0,515.21,0.0,8.09,91.85,4.67,0.0,0.0,23.1,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-11 23:00:00,3.0,511.79,0.0,7.19,90.97,4.38,39.52,53.93,19.79,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 00:00:00,3.0,506.53,0.0,6.39,91.59,4.01,37.44,50.0,14.51,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 01:00:00,3.0,474.78,0.0,5.52,96.27,3.35,33.2,44.54,12.21,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 02:00:00,3.0,477.74,0.12,6.59,94.24,2.87,30.92,42.71,15.48,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 03:00:00,3.0,507.64,0.67,8.5,93.4,2.85,30.55,43.63,18.3,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 04:00:00,3.0,475.46,0.8,7.36,121.9,3.73,31.72,45.93,16.0,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 05:00:00,3.0,454.31,0.62,5.77,137.71,4.0,34.18,49.57,15.46,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 06:00:00,4.0,418.64,0.34,3.86,152.71,4.17,35.56,51.05,14.12,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 07:00:00,4.0,348.1,0.12,1.53,162.21,3.76,39.01,55.15,12.24,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 08:00:00,4.0,323.15,0.08,1.17,159.06,3.5,40.38,58.58,12.31,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 09:00:00,4.0,309.69,0.07,1.19,155.65,3.28,38.83,57.23,11.89,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 10:00:00,4.0,305.21,0.07,1.31,154.93,3.14,37.3,55.33,11.65,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 11:00:00,4.0,306.9,0.08,1.56,154.93,3.1,36.54,54.06,11.71,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 12:00:00,4.0,312.69,0.08,2.0,154.59,3.13,36.0,52.74,11.84,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 13:00:00,4.0,337.74,0.08,3.79,149.35,3.2,35.66,51.62,13.51,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 14:00:00,4.0,379.56,0.01,6.2,140.81,3.33,35.66,51.33,16.51,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 15:00:00,3.0,416.26,0.0,7.29,133.38,3.4,35.45,51.08,19.16,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 16:00:00,3.0,459.44,0.0,8.98,121.3,3.23,34.99,50.35,22.48,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 17:00:00,3.0,521.72,0.0,11.41,107.56,2.96,35.49,51.28,26.76,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 18:00:00,3.0,578.67,0.0,13.46,95.72,2.68,35.96,52.36,29.96,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 19:00:00,3.0,610.45,0.0,14.39,86.22,2.41,36.32,52.86,32.35,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 20:00:00,3.0,628.51,0.0,14.16,81.17,2.32,37.27,53.86,35.7,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 21:00:00,3.0,637.59,0.0,13.41,80.87,2.42,38.51,55.12,40.67,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 22:00:00,3.0,644.88,0.0,13.02,79.26,2.59,40.4,56.66,46.44,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-12 23:00:00,3.0,661.04,0.0,12.9,73.04,2.47,42.5,58.86,48.7,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 00:00:00,3.0,676.79,0.0,12.94,66.11,2.1,44.34,61.34,47.15,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 01:00:00,3.0,696.12,0.03,13.47,59.13,1.73,44.96,62.98,44.1,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 02:00:00,3.0,740.66,0.93,14.88,55.49,1.85,44.77,64.84,43.84,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 03:00:00,3.0,814.66,2.92,16.99,60.68,2.34,45.37,68.03,45.44,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 04:00:00,3.0,695.38,2.06,13.59,108.22,4.41,41.53,66.19,34.72,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 05:00:00,3.0,663.45,1.45,11.1,131.06,4.94,40.86,65.16,27.41,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 06:00:00,4.0,626.03,0.73,7.72,157.47,5.52,46.52,69.67,22.78,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 07:00:00,4.0,360.67,0.16,2.05,162.18,4.28,30.23,45.3,10.9,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 08:00:00,4.0,300.84,0.09,1.36,156.98,3.02,26.14,39.12,9.19,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 09:00:00,4.0,285.86,0.08,1.37,155.08,2.71,23.99,36.12,8.78,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 10:00:00,4.0,283.2,0.1,1.68,154.13,2.58,22.09,33.76,8.84,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 11:00:00,4.0,291.9,0.15,2.32,153.47,2.67,20.98,32.2,9.52,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 12:00:00,4.0,304.83,0.18,3.21,152.95,2.78,19.93,30.62,10.22,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 13:00:00,4.0,353.54,0.19,6.64,144.58,2.95,19.85,30.66,13.79,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 14:00:00,3.0,429.32,0.04,11.29,129.37,3.17,20.81,32.8,19.28,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 15:00:00,3.0,492.15,0.0,13.56,116.43,3.33,21.88,35.35,23.74,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 16:00:00,3.0,543.76,0.0,15.54,102.52,3.24,22.8,37.33,27.8,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 17:00:00,2.0,604.89,0.0,17.7,89.65,3.06,24.2,40.05,31.86,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 18:00:00,3.0,658.57,0.0,19.46,78.58,2.84,25.42,42.43,35.05,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 19:00:00,3.0,685.66,0.0,19.91,70.02,2.63,26.47,44.06,39.36,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 20:00:00,3.0,695.42,0.0,18.84,66.03,2.55,28.25,46.42,44.84,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 21:00:00,3.0,695.26,0.0,17.09,64.01,2.53,30.55,49.36,49.06,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 22:00:00,3.0,683.76,0.0,15.18,63.96,2.58,32.78,52.18,52.01,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-13 23:00:00,3.0,673.12,0.0,13.61,65.22,2.66,34.24,54.35,53.85,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 00:00:00,3.0,666.99,0.0,12.72,65.6,2.72,34.82,55.57,54.54,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 01:00:00,3.0,667.68,0.02,12.69,63.43,2.67,34.1,55.29,50.14,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 02:00:00,3.0,691.62,0.75,13.62,63.01,2.9,31.97,54.08,45.34,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 03:00:00,3.0,712.96,2.11,13.86,74.24,3.62,30.16,53.05,39.9,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 04:00:00,3.0,475.59,0.91,6.76,127.61,7.55,19.79,40.05,17.96,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 05:00:00,4.0,443.86,0.63,4.78,150.29,7.78,22.95,41.74,15.68,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 06:00:00,4.0,437.72,0.4,3.42,172.53,7.4,30.04,47.92,15.19,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 07:00:00,4.0,306.91,0.16,1.43,166.27,3.98,21.93,34.76,9.35,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 08:00:00,4.0,263.84,0.1,1.09,157.74,2.68,20.33,33.43,8.12,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 09:00:00,4.0,251.98,0.08,1.15,154.1,2.43,20.23,34.21,7.92,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 10:00:00,4.0,255.25,0.1,1.68,152.29,2.4,20.36,34.9,8.61,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 11:00:00,4.0,267.51,0.12,2.63,149.53,2.37,20.57,35.05,9.73,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 12:00:00,4.0,285.56,0.12,3.91,146.47,2.39,20.81,34.91,10.68,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 13:00:00,3.0,363.79,0.15,9.68,133.09,2.62,22.2,36.45,16.64,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 14:00:00,3.0,480.55,0.03,17.34,117.05,3.08,24.71,40.52,27.28,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 15:00:00,3.0,572.26,0.0,21.47,105.0,3.47,27.46,45.18,37.2,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 16:00:00,3.0,639.78,0.0,23.66,94.19,3.71,31.48,50.74,46.11,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 17:00:00,3.0,702.21,0.0,24.98,84.88,3.89,35.8,56.77,55.04,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 18:00:00,3.0,752.52,0.0,25.88,77.02,3.98,39.87,62.22,64.07,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 19:00:00,3.0,774.63,0.0,25.68,71.01,3.96,43.6,66.42,72.94,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 20:00:00,3.0,784.24,0.0,24.17,66.63,3.88,47.11,70.33,79.63,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 21:00:00,3.0,786.9,0.0,22.21,62.87,3.75,49.74,73.46,83.02,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 22:00:00,4.0,778.41,0.0,20.07,59.63,3.51,50.98,75.16,83.22,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 23:00:00,4.0,767.09,0.0,18.3,58.6,3.41,51.9,76.68,86.31,history,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 23:00:00,4.0,767.09,0.0,18.3,58.6,3.41,51.9,76.68,86.31,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-14 23:53:16,4.0,758.9,0.0,17.21,58.43,3.41,52.71,78.15,91.06,current,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 00:00:00,4.0,758.9,0.0,17.21,58.43,3.41,52.71,78.15,91.06,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 01:00:00,4.0,747.86,0.03,16.91,58.31,3.48,52.29,78.28,94.31,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 02:00:00,4.0,758.07,1.02,17.35,61.16,3.69,50.23,77.38,94.26,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 03:00:00,3.0,778.95,2.84,17.42,73.72,3.88,49.14,77.69,87.73,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 04:00:00,3.0,654.39,2.57,13.08,112.87,3.94,41.28,68.18,48.94,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 05:00:00,3.0,600.24,1.67,10.08,137.5,3.67,40.2,66.05,33.63,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 06:00:00,4.0,511.86,0.71,5.81,165.74,3.7,40.79,66.09,25.42,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 07:00:00,4.0,264.08,0.14,1.3,154.23,2.44,20.46,37.18,9.25,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 08:00:00,4.0,217.58,0.09,0.98,143.53,1.56,16.45,32.01,6.89,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 09:00:00,3.0,201.43,0.07,1.01,138.59,1.32,15.33,31.84,6.28,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 10:00:00,3.0,205.45,0.07,1.67,134.43,1.42,15.35,32.14,7.63,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 11:00:00,3.0,220.26,0.08,2.72,129.38,1.57,15.64,31.48,9.34,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 12:00:00,3.0,234.46,0.06,3.73,125.31,1.56,15.51,29.9,9.89,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 13:00:00,3.0,276.45,0.09,6.82,113.86,1.51,15.67,28.72,12.18,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 14:00:00,3.0,341.03,0.02,10.48,102.13,1.55,16.93,30.27,17.28,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 15:00:00,2.0,390.98,0.0,12.12,94.88,1.58,18.48,32.81,22.59,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 16:00:00,2.0,433.41,0.0,13.42,87.71,1.53,20.2,35.97,28.05,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 17:00:00,2.0,475.6,0.0,14.46,79.94,1.44,22.24,39.66,31.26,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 18:00:00,2.0,502.44,0.0,14.8,72.9,1.27,23.72,42.34,31.31,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 19:00:00,2.0,507.55,0.0,14.17,66.53,1.04,24.25,43.18,29.8,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 20:00:00,2.0,497.31,0.0,12.7,62.1,0.86,24.69,43.78,29.81,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 21:00:00,2.0,481.96,0.0,11.16,59.63,0.76,24.98,44.51,30.42,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 22:00:00,3.0,464.02,0.0,9.89,58.47,0.71,25.25,45.44,31.16,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-15 23:00:00,3.0,447.34,0.0,8.95,57.89,0.66,25.26,46.25,30.71,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 00:00:00,3.0,435.74,0.0,8.44,56.75,0.63,25.16,46.99,30.05,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 01:00:00,2.0,429.57,0.03,8.42,55.29,0.64,24.99,47.76,29.81,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 02:00:00,3.0,443.38,0.71,8.81,56.24,0.79,25.14,49.62,30.89,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 03:00:00,3.0,473.37,1.85,9.3,65.73,1.0,26.27,53.12,30.84,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 04:00:00,3.0,349.51,1.06,5.43,107.26,1.42,21.87,49.95,17.82,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 05:00:00,3.0,312.8,0.61,3.62,125.4,1.51,23.56,51.31,15.09,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 06:00:00,4.0,291.95,0.33,2.31,140.73,1.56,27.6,55.22,14.05,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 07:00:00,3.0,202.06,0.11,0.78,135.67,1.26,17.6,35.38,6.86,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 08:00:00,3.0,178.51,0.09,0.62,130.48,0.97,15.35,31.29,5.4,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 09:00:00,3.0,171.53,0.08,0.66,128.42,0.93,15.39,32.55,5.15,forecast,OpenWeather,Islamabad,,,,,,,,,,
